affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1955,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,10,Q3,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify first-public result publication date. Do not research other fields.,P8H-3-2286,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RIME,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|TOTAL_DEBT,1956,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-12-31,2025-02-18,NO,0,EBIT_DIRECT|TOTAL_DEBT,Verify EBIT for FY2024 Q4; Verify Total Debt for FY2024 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_EBIT; structural context=CALENDAR_YEAR,2,30,Q4,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q4. Verify EBIT, Total Debt. Do not research other fields.",P8H-3-2289,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RITM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1956,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-04-25,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q1; Verify source semantics confirmation for FY2025 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,"Research official issuer sources for FY2025 Q1. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2290,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RITM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,LINEAGE_OWNERSHIP_EVIDENCE|OFFICIAL_PERIOD_END,1959,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-07,NO,0,LINEAGE_OWNERSHIP_EVIDENCE|OFFICIAL_PERIOD_END,Verify lineage/source ownership evidence for FY2025 Q1; Verify official period_end for FY2025 Q1,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PERIOD_END_FISCAL_SLOT_CONFLICT; source dependency=NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_OFFICIAL_PERIOD_END; structural context=WEEK_BASED_52_53,2,10,Q1,2025,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,5,"Research official issuer sources for FY2025 Q1. Verify lineage/source ownership evidence, official period_end. Do not research other fields.",P8H-3-2293,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,RL,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1960,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-2295,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RLAY,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH,1960,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-05-05,NO,0,CASH,Verify Cash for FY2025 Q1,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CASH|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,Research official issuer sources for FY2025 Q1. Verify Cash. Do not research other fields.,P8H-3-2296,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RLAY,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1961,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-01,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2297,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RLJ,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1964,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-10-28,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-2305,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RMBS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,REVENUE|TOTAL_DEBT,1969,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-14,NO,0,REVENUE|TOTAL_DEBT,Verify Revenue for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_REVENUE; structural context=CALENDAR_YEAR,2,30,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P8H-3-2306,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RNAZ,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1975,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q2,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,1,30,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q2. Verify Total Debt. Do not research other fields.,P8H-3-2309,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ROIV,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1977,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-10-30,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-2313,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ROKU,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1980,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-07-29,2023-08-17,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2023 Q2; Verify source semantics confirmation for FY2023 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=WEEK_BASED_52_53,2,25,Q2,2023,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2023 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2314,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ROST,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1980,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-10-28,2023-11-16,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2023 Q3; Verify source semantics confirmation for FY2023 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=WEEK_BASED_52_53,2,25,Q3,2023,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2023 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2315,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ROST,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1984,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-08-31,2024-10-02,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q1; Verify source semantics confirmation for FY2025 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,2,25,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2025 Q1. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2318,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RPM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1984,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-11-30,2025-01-07,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q2; Verify source semantics confirmation for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,2,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2025 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2319,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RPM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT,1986,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-04-28,NO,0,EBIT_DIRECT,Verify EBIT for FY2025 Q1,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,Research official issuer sources for FY2025 Q1. Verify EBIT. Do not research other fields.,P8H-3-2324,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RPT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|FIRST_PUBLIC_PUBLISH_DATE,1986,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,EBIT_DIRECT|FIRST_PUBLIC_PUBLISH_DATE,Verify EBIT for FY2025 Q2; Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,2,30,Q2,2025,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,5,"Research official issuer sources for FY2025 Q2. Verify EBIT, first-public result publication date. Do not research other fields.",P8H-3-2325,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RPT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1988,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-07-23,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2329,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RRC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1990,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-12-31,2025-02-21,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q4; Verify source semantics confirmation for FY2024 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q4,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2331,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RRR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1994,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-10-30,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-2333,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RSI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1999,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-2337,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RVLV,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2000,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-2339,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RVMD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2005,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-07,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-2343,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RXST,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,2009,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-12-31,2025-02-28,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q4; Verify source semantics confirmation for FY2024 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q4,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2345,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RYTM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,2011,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-01-31,2025-03-26,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q4; Verify source semantics confirmation for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,2,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,"Research official issuer sources for FY2025 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2352,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,S,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,2018,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-28,2024-10-24,NO,0,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,Verify missing quarter existence/source evidence for FY2024 Q3; Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=WEEK_BASED_52_53,2,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P8H-3-2359,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,SAM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,REVENUE|TOTAL_DEBT,2019,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-08,NO,0,REVENUE|TOTAL_DEBT,Verify Revenue for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_REVENUE; structural context=CALENDAR_YEAR,2,30,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P8H-3-2360,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SANA,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,REVENUE|TOTAL_DEBT,2019,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-08,NO,0,REVENUE|TOTAL_DEBT,Verify Revenue for FY2024 Q3; Verify Total Debt for FY2024 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_REVENUE; structural context=CALENDAR_YEAR,2,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q3. Verify Revenue, Total Debt. Do not research other fields.",P8H-3-2361,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SANA,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH|TOTAL_DEBT,2021,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-12,NO,0,CASH|TOTAL_DEBT,Verify Cash for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CASH|NEED_DEBT; structural context=CALENDAR_YEAR,2,30,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify Cash, Total Debt. Do not research other fields.",P8H-3-2362,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SATL,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH|TOTAL_DEBT,2024,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-03-31,2024-05-20,NO,0,CASH|TOTAL_DEBT,Verify Cash for FY2024 Q1; Verify Total Debt for FY2024 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CASH|NEED_DEBT; structural context=CALENDAR_YEAR,2,30,Q1,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q1. Verify Cash, Total Debt. Do not research other fields.",P8H-3-2364,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,SBFM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,2027,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-07,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-2367,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SBRA,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2037,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-2374,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2037,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-05-07,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q1,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,Research official issuer sources for FY2025 Q1. Verify Total Debt. Do not research other fields.,P8H-3-2375,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
